key1,key2,key3,value
LINE-316-319,LINE-120-126#0,LINE-120-126#0,0
LINE-127-121,LINE-215-221,LINE-215-221,-0.0005125144828090701
LINE-315-316,LINE-108-109,LINE-108-109,0
LINE-215-224,LINE-312-329,LINE-312-329,0
LINE-108-109,LINE-215-221#0,LINE-215-221#0,0.005359006757330538
LINE-229-218,LINE-327-314,LINE-327-314,0
LINE-125-113,LINE-218-221#0,LINE-218-221#0,0.00813189382872608
LINE-225-213,LINE-225-213,LINE-225-213,1.7740726953881816
LINE-116-119,LINE-114-116,LINE-114-116,-0.7124823306518033
LINE-315-333,LINE-327-314,LINE-327-314,0.029084005207830367
LINE-319-320,LINE-313-329,LINE-313-329,0.22609590204325195
LINE-107-108,LINE-115-124,LINE-115-124,0.07559815878709539
LINE-115-116,LINE-318-333#0,LINE-318-333#0,0
LINE-218-221#0,LINE-107-108,LINE-107-108,-0.052839781770485116
LINE-108-110,LINE-117-118,LINE-117-118,-0.00034112961482837904
LINE-128-203,LINE-115-121,LINE-115-121,0.0017728011729385292
LINE-120-126,LINE-108-109,LINE-108-109,-0.048594454358704645
LINE-119-120,LINE-116-117,LINE-116-117,0.014665360237786078
LINE-115-116,LINE-115-124,LINE-115-124,0.8128888190558337
LINE-226-209,LINE-311-331,LINE-311-331,0
LINE-112-123,LINE-313-329,LINE-313-329,0
LINE-127-121#0,LINE-216-219,LINE-216-219,0.0009274214003908911
LINE-227-216,LINE-220-223,LINE-220-223,-0.07073873223973332
LINE-112-123,LINE-220-223,LINE-220-223,-0.002323037296026426
LINE-127-121,LINE-330-318,LINE-330-318,0
LINE-218-221,LINE-127-121,LINE-127-121,0.0002603451140676928
LINE-119-120,LINE-215-221#0,LINE-215-221#0,0.010817347114852669
LINE-319-320,LINE-318-333#0,LINE-318-333#0,0.002912520315095568
LINE-126-217,LINE-213-223,LINE-213-223,0.021037887962291113
LINE-226-209,LINE-119-120#0,LINE-119-120#0,0.005668017627444903
LINE-225-214,LINE-229-218,LINE-229-218,-0.01261466129483284
LINE-120-126,LINE-225-214,LINE-225-214,0.01096786650790714
LINE-108-109,LINE-113-123,LINE-113-123,-0.0038519346875236244
LINE-117-118,LINE-213-223,LINE-213-223,-0.0007171687334450518
LINE-115-124,LINE-225-213,LINE-225-213,-0.0009934320477024208
LINE-119-120,LINE-213-223,LINE-213-223,0.004308762422004077
LINE-320-323#0,LINE-108-109,LINE-108-109,0
LINE-126-217,LINE-119-120,LINE-119-120,-0.04695402641884498
LINE-315-316,LINE-228-203,LINE-228-203,0
LINE-107-108,LINE-229-218,LINE-229-218,-0.01645175459617805
LINE-120-126#0,LINE-117-118,LINE-117-118,0.010590296079196992
LINE-125-113,LINE-314-316,LINE-314-316,0
LINE-329-325,LINE-312-329,LINE-312-329,0
LINE-228-203,LINE-315-333#0,LINE-315-333#0,0
LINE-315-316,LINE-215-221#0,LINE-215-221#0,0
LINE-128-203,LINE-220-223#0,LINE-220-223#0,0.01038164034841003
LINE-113-123,LINE-215-221#0,LINE-215-221#0,0.04010200872371799
LINE-315-333,LINE-316-330,LINE-316-330,0.5000000001420055
LINE-220-223#0,LINE-315-333#0,LINE-315-333#0,0
LINE-218-221,LINE-320-323,LINE-320-323,0
LINE-112-113,LINE-220-223#0,LINE-220-223#0,-0.002546103466705944
LINE-113-123,LINE-108-109,LINE-108-109,-0.00874826940181797
LINE-115-116,LINE-127-121#0,LINE-127-121#0,-0.20150899255524804
LINE-112-113,LINE-108-110,LINE-108-110,-0.10902181948341058
LINE-103-109,LINE-314-316,LINE-314-316,0
LINE-115-121,LINE-318-333#0,LINE-318-333#0,0
LINE-318-333#0,LINE-316-330,LINE-316-330,-0.43250006664616897
LINE-119-120#0,LINE-108-110,LINE-108-110,-0.022803571488356905
LINE-215-224,LINE-219-220#0,LINE-219-220#0,0.04889640896593667
LINE-219-220,LINE-311-331,LINE-311-331,0
LINE-318-333,LINE-316-319,LINE-316-319,0.025584012099319386
LINE-315-333,LINE-313-329,LINE-313-329,0.011228644522458019
LINE-215-221#0,LINE-112-123,LINE-112-123,0.054967229867465245
LINE-120-126#0,LINE-107-108,LINE-107-108,-0.10107754305830646
LINE-314-316,LINE-315-333#0,LINE-315-333#0,0.011418281957993867
LINE-220-223#0,LINE-319-320#0,LINE-319-320#0,0
LINE-215-224,LINE-125-114,LINE-125-114,-0.01631725209955871
LINE-127-121#0,LINE-107-108,LINE-107-108,0.009062412437855053
LINE-120-126,LINE-228-203,LINE-228-203,-0.013801507046382812
LINE-119-120,LINE-320-323,LINE-320-323,0
LINE-315-324,LINE-316-319,LINE-316-319,0.3161421416042443
LINE-216-219,LINE-103-109,LINE-103-109,0.010737628682930758
LINE-226-209,LINE-315-324,LINE-315-324,0
LINE-229-218,LINE-315-333#0,LINE-315-333#0,0
LINE-320-323,LINE-318-333#0,LINE-318-333#0,0.0029125203151046533
LINE-115-121#0,LINE-225-214,LINE-225-214,0.0010552249874829943
LINE-120-126,LINE-226-209,LINE-226-209,0.019673856275155634
LINE-115-124,LINE-315-324,LINE-315-324,0
LINE-125-114,LINE-117-118,LINE-117-118,-0.01836387761540952
LINE-125-114,LINE-316-319,LINE-316-319,0
LINE-216-217,LINE-315-324,LINE-315-324,0
LINE-112-113,LINE-228-203,LINE-228-203,-0.028872366394592317
LINE-215-216,LINE-120-126,LINE-120-126,0.010336081967580665
LINE-108-110,LINE-103-109,LINE-103-109,-0.07738834436896493
LINE-313-329,LINE-120-126,LINE-120-126,0
LINE-313-329,LINE-318-333#0,LINE-318-333#0,-0.002584883215363687
LINE-126-217,LINE-116-119,LINE-116-119,-0.23735303757260545
LINE-329-325,LINE-127-121#0,LINE-127-121#0,0
LINE-313-329,LINE-117-118,LINE-117-118,0
LINE-212-223,LINE-116-117,LINE-116-117,-0.0005632248221943699
LINE-103-109,LINE-319-320#0,LINE-319-320#0,0
LINE-313-329,LINE-315-333#0,LINE-315-333#0,0.005192468702904081
LINE-220-223,LINE-316-330,LINE-316-330,0
LINE-229-218,LINE-320-323#0,LINE-320-323#0,0
LINE-318-333,LINE-225-213,LINE-225-213,0
LINE-108-110,LINE-125-113,LINE-125-113,-0.046203068780177076
LINE-218-221,LINE-119-120,LINE-119-120,-0.008936721496654327
LINE-115-124,LINE-218-221#0,LINE-218-221#0,0.0031890846717566833
LINE-311-327,LINE-108-109,LINE-108-109,0
LINE-125-113,LINE-313-329,LINE-313-329,0
LINE-315-333,LINE-315-333,LINE-315-333,0.5718171716199929
LINE-108-110,LINE-311-331,LINE-311-331,0
LINE-229-218,LINE-107-108,LINE-107-108,-0.10567956354108951
LINE-226-209,LINE-212-223,LINE-212-223,-0.12178378973968117
LINE-112-123,LINE-315-333,LINE-315-333,0
LINE-116-117,LINE-319-320,LINE-319-320,0
LINE-119-120,LINE-115-116,LINE-115-116,-0.05385014170375639
LINE-220-223#0,LINE-115-124,LINE-115-124,0.009245158352367448
LINE-113-215,LINE-103-109,LINE-103-109,-0.027754617810713728
LINE-116-119,LINE-219-220#0,LINE-219-220#0,-0.004236477537621204
LINE-312-329,LINE-316-319,LINE-316-319,0.47144550040174504
LINE-320-323#0,LINE-225-214,LINE-225-214,0
LINE-311-331,LINE-114-116,LINE-114-116,0
LINE-314-316,LINE-314-316,LINE-314-316,2.3250604415574645
LINE-213-223,LINE-215-221,LINE-215-221,0.003532205750094397
LINE-127-121#0,LINE-215-221,LINE-215-221,-0.0005125144828090701
LINE-320-323,LINE-128-203,LINE-128-203,0
LINE-225-214,LINE-108-110,LINE-108-110,0.07781090188803438
LINE-220-223#0,LINE-116-117,LINE-116-117,0.0005062729738079337
LINE-229-218,LINE-125-113,LINE-125-113,0.04624154350075592
LINE-312-329,LINE-127-121,LINE-127-121,0
LINE-127-121,LINE-319-320#0,LINE-319-320#0,0
LINE-320-323,LINE-314-316,LINE-314-316,-0.34456309820315856
LINE-115-116,LINE-314-316,LINE-314-316,0
LINE-315-324,LINE-213-223,LINE-213-223,0
LINE-315-333#0,LINE-315-324,LINE-315-324,0.09355566379180527
LINE-115-121,LINE-229-218,LINE-229-218,-0.000962263958615358
LINE-225-213,LINE-119-120#0,LINE-119-120#0,0.0005229777459533807
LINE-107-108,LINE-220-223#0,LINE-220-223#0,-0.010381640346237364
LINE-212-223,LINE-227-216,LINE-227-216,0.27971130576128567
LINE-115-116,LINE-313-329,LINE-313-329,0
LINE-320-323,LINE-219-220,LINE-219-220,0
LINE-213-223,LINE-119-120,LINE-119-120,0.0018719100135382147
LINE-329-325,LINE-330-318,LINE-330-318,0
LINE-220-223#0,LINE-115-121#0,LINE-115-121#0,-0.00021680194099935618
LINE-120-126,LINE-115-124,LINE-115-124,0.26780725953693507
LINE-225-214,LINE-120-126#0,LINE-120-126#0,0.0023694484481093384
LINE-312-329,LINE-126-217,LINE-126-217,0
LINE-218-221,LINE-218-221,LINE-218-221,0.689942975610069
LINE-318-333,LINE-215-221#0,LINE-215-221#0,0
LINE-313-329,LINE-312-329,LINE-312-329,0.5759479772990239
LINE-108-109,LINE-108-110,LINE-108-110,0.6487320015052501
LINE-315-333#0,LINE-108-109,LINE-108-109,0
LINE-115-121,LINE-316-319,LINE-316-319,0
LINE-120-126#0,LINE-115-124,LINE-115-124,0.26780725953693507
LINE-320-323,LINE-116-119,LINE-116-119,0
LINE-113-123,LINE-126-217,LINE-126-217,-0.44783619817209364
LINE-329-325,LINE-116-119,LINE-116-119,0
LINE-225-214,LINE-108-109,LINE-108-109,0.07898962306229176
LINE-315-333,LINE-311-331,LINE-311-331,0.002508624103741151
LINE-114-116,LINE-115-116,LINE-115-116,0.09337769259944718
LINE-226-209,LINE-315-316,LINE-315-316,0
LINE-229-218,LINE-220-223,LINE-220-223,0.003794625086255274
LINE-215-221#0,LINE-330-318,LINE-330-318,0
LINE-225-214,LINE-327-314,LINE-327-314,0
LINE-229-218,LINE-228-203,LINE-228-203,0.0430302818217288
LINE-127-121#0,LINE-114-116,LINE-114-116,-0.023267524233286166
LINE-218-221,LINE-219-220#0,LINE-219-220#0,0.003302124192262386
LINE-116-117,LINE-115-121#0,LINE-115-121#0,0.42823131402232284
LINE-112-113,LINE-119-120,LINE-119-120,0.005957109250507624
LINE-330-318,LINE-115-116,LINE-115-116,0
LINE-115-116,LINE-228-203,LINE-228-203,-0.011537477705079647
LINE-108-109,LINE-319-320#0,LINE-319-320#0,0
LINE-318-333#0,LINE-311-331,LINE-311-331,-0.0021699601810910444
LINE-319-320,LINE-113-215,LINE-113-215,0
LINE-115-121#0,LINE-127-121,LINE-127-121,0.10659154256682712
LINE-220-223#0,LINE-128-203,LINE-128-203,0.11359357073523989
LINE-219-220,LINE-107-108,LINE-107-108,-0.11359357068491835
LINE-113-215,LINE-114-116,LINE-114-116,0.13373603334109352
LINE-329-325,LINE-315-316,LINE-315-316,0
LINE-115-124,LINE-220-223,LINE-220-223,0.0012516230482623998
LINE-125-114,LINE-112-123,LINE-112-123,0.20236465609038695
LINE-315-324,LINE-115-121,LINE-115-121,0
LINE-125-113,LINE-219-220#0,LINE-219-220#0,-0.005357596960309288
LINE-128-203,LINE-226-209,LINE-226-209,-0.1678166455945219
LINE-313-329,LINE-125-114,LINE-125-114,0
LINE-127-121,LINE-316-330,LINE-316-330,0
LINE-116-119,LINE-330-318,LINE-330-318,0
LINE-318-333#0,LINE-115-124,LINE-115-124,0
LINE-315-324,LINE-212-223,LINE-212-223,0
LINE-108-110,LINE-316-330,LINE-316-330,0
LINE-215-221#0,LINE-219-220,LINE-219-220,-0.00381748462407749
LINE-215-221#0,LINE-125-113,LINE-125-113,-0.02672921595764729
LINE-125-113,LINE-215-221#0,LINE-215-221#0,-0.016149019409033766
LINE-127-121#0,LINE-225-214,LINE-225-214,-0.0009127691594991036
LINE-212-223,LINE-119-120#0,LINE-119-120#0,0.0023464423868917233
LINE-219-220,LINE-320-323,LINE-320-323,0
LINE-315-324,LINE-311-327,LINE-311-327,0.02680403655608544
LINE-108-110,LINE-318-333#0,LINE-318-333#0,0
LINE-227-216,LINE-116-117,LINE-116-117,-0.00098805810812582
LINE-216-219,LINE-311-331,LINE-311-331,0
LINE-314-316,LINE-219-220,LINE-219-220,0
LINE-220-223#0,LINE-315-324,LINE-315-324,0
LINE-327-314,LINE-120-126#0,LINE-120-126#0,0
LINE-315-324,LINE-103-109,LINE-103-109,0
LINE-107-108,LINE-218-221,LINE-218-221,-0.005100982076079255
LINE-127-121,LINE-107-108,LINE-107-108,0.009062412437855053
LINE-120-126#0,LINE-108-109,LINE-108-109,-0.048594454358704645
LINE-225-213,LINE-215-216,LINE-215-216,0.011686250265660478
LINE-330-318,LINE-226-209,LINE-226-209,0
LINE-327-314,LINE-315-333#0,LINE-315-333#0,0.011418281957999451
LINE-319-320,LINE-315-333#0,LINE-315-333#0,-0.00585062076540822
LINE-313-329,LINE-128-203,LINE-128-203,0
LINE-311-331,LINE-220-223,LINE-220-223,0
LINE-226-209,LINE-319-320#0,LINE-319-320#0,0
LINE-318-333#0,LINE-112-113,LINE-112-113,0
LINE-229-218,LINE-119-120,LINE-119-120,-0.017873442993303852
LINE-115-121,LINE-113-215,LINE-113-215,0.0026969506958218334
LINE-119-120#0,LINE-316-319,LINE-316-319,0
LINE-115-116,LINE-311-331,LINE-311-331,0
LINE-215-221,LINE-313-329,LINE-313-329,0
LINE-327-314,LINE-225-213,LINE-225-213,0
LINE-311-331,LINE-219-220,LINE-219-220,0
LINE-319-320#0,LINE-215-221,LINE-215-221,0
LINE-315-324,LINE-120-126#0,LINE-120-126#0,0
LINE-216-219,LINE-228-203,LINE-228-203,-0.22082667221267677
LINE-218-221#0,LINE-319-320,LINE-319-320,0
LINE-219-220,LINE-319-320#0,LINE-319-320#0,0
LINE-120-126#0,LINE-315-333#0,LINE-315-333#0,0
LINE-107-108,LINE-125-113,LINE-125-113,-0.09020664454776012
LINE-215-221#0,LINE-320-323,LINE-320-323,0
LINE-318-333#0,LINE-215-216,LINE-215-216,0
LINE-311-327,LINE-127-121#0,LINE-127-121#0,0
LINE-226-209,LINE-215-216,LINE-215-216,0.12665532043846503
LINE-319-320#0,LINE-127-121,LINE-127-121,0
LINE-112-113,LINE-220-223,LINE-220-223,-0.002546103466705944
LINE-315-324,LINE-215-221,LINE-215-221,0
LINE-229-218,LINE-312-329,LINE-312-329,0
LINE-220-223,LINE-220-223,LINE-220-223,0.8907850542564149
LINE-215-221#0,LINE-228-203,LINE-228-203,-0.024872995329693608
LINE-114-116,LINE-108-109,LINE-108-109,-0.00926639969032346
LINE-312-329,LINE-215-216,LINE-215-216,0
LINE-314-316,LINE-115-116,LINE-115-116,0
LINE-314-316,LINE-113-123,LINE-113-123,0
LINE-125-114,LINE-311-327,LINE-311-327,0
LINE-107-108,LINE-115-116,LINE-115-116,-0.015201124757682486
LINE-225-213,LINE-115-121,LINE-115-121,5.375681442646505e-5
LINE-226-209,LINE-215-221,LINE-215-221,0.010695290810658046
LINE-112-123,LINE-112-113,LINE-112-113,0.4150744512694989
LINE-219-220#0,LINE-315-333,LINE-315-333,0
LINE-215-216,LINE-327-314,LINE-327-314,0
LINE-128-203,LINE-120-126#0,LINE-120-126#0,0.00921501489431971
LINE-119-120,LINE-315-316,LINE-315-316,0
LINE-327-314,LINE-126-217,LINE-126-217,0
LINE-115-121#0,LINE-215-221,LINE-215-221,0.0005925025874064211
LINE-227-216,LINE-228-203,LINE-228-203,0.21548610403952778
LINE-115-116,LINE-219-220,LINE-219-220,-0.0017707580592428694
LINE-114-116,LINE-119-120#0,LINE-119-120#0,-0.1349925691787306
LINE-213-223,LINE-117-118,LINE-117-118,-0.0003244682644533087
LINE-318-223,LINE-126-217,LINE-126-217,0
LINE-215-216,LINE-103-109,LINE-103-109,-0.020496509318195008
LINE-225-213,LINE-108-109,LINE-108-109,0.010035583856669802
LINE-219-220,LINE-120-126#0,LINE-120-126#0,-0.0012140862029648518
LINE-213-223,LINE-119-120#0,LINE-119-120#0,0.0018719100135382147
LINE-215-221#0,LINE-216-217,LINE-216-217,0.389504211590399
LINE-228-203,LINE-219-220#0,LINE-219-220#0,-0.02142526174970861
LINE-330-318,LINE-225-214,LINE-225-214,0
LINE-229-218,LINE-120-126#0,LINE-120-126#0,-0.010288330032256833
LINE-320-323#0,LINE-116-119,LINE-116-119,0
LINE-315-324,LINE-319-320,LINE-319-320,0.05890514833192904
LINE-319-320#0,LINE-327-314,LINE-327-314,-0.3445630982030599
LINE-318-333,LINE-107-108,LINE-107-108,0
LINE-311-327,LINE-116-117,LINE-116-117,0
LINE-125-114,LINE-315-333#0,LINE-315-333#0,0
LINE-126-217,LINE-127-121#0,LINE-127-121#0,0.001440488533539955
LINE-228-203,LINE-319-320#0,LINE-319-320#0,0
LINE-229-218,LINE-220-223#0,LINE-220-223#0,0.003794625086255274
LINE-330-318,LINE-212-223,LINE-212-223,0
LINE-116-119,LINE-318-333,LINE-318-333,0
LINE-127-121,LINE-114-116,LINE-114-116,-0.023267524233286166
LINE-311-331,LINE-115-124,LINE-115-124,0
LINE-318-333,LINE-115-121,LINE-115-121,0
LINE-216-217,LINE-327-314,LINE-327-314,0
LINE-218-221#0,LINE-327-314,LINE-327-314,0
LINE-114-116,LINE-218-221,LINE-218-221,-0.007705139432190515
LINE-316-319,LINE-216-219,LINE-216-219,0
LINE-314-316,LINE-319-320#0,LINE-319-320#0,-0.12741973724042366
LINE-218-221,LINE-116-119,LINE-116-119,-0.045175209773255946
LINE-330-318,LINE-115-121,LINE-115-121,0
LINE-229-218,LINE-215-224,LINE-215-224,-0.1527582065211479
LINE-330-318,LINE-117-118,LINE-117-118,0
LINE-108-110,LINE-218-221#0,LINE-218-221#0,-0.0024024359368814887
LINE-225-214,LINE-112-123,LINE-112-123,0.017664128691995122
LINE-315-333#0,LINE-318-333#0,LINE-318-333#0,0.1065776609443278
LINE-318-223,LINE-119-120#0,LINE-119-120#0,0
LINE-128-203,LINE-315-333,LINE-315-333,0
LINE-114-116,LINE-225-214,LINE-225-214,0.010656610288271778
LINE-113-123,LINE-314-316,LINE-314-316,0
LINE-125-114,LINE-212-223,LINE-212-223,0.005503922383301526
LINE-113-123,LINE-112-113,LINE-112-113,-0.3099528513427923
LINE-220-223,LINE-119-120,LINE-119-120,-0.0021091761704404998
LINE-218-221#0,LINE-315-333#0,LINE-315-333#0,0
LINE-318-333,LINE-120-126,LINE-120-126,0
LINE-318-333#0,LINE-226-209,LINE-226-209,0
LINE-113-123,LINE-225-214,LINE-225-214,0.010681503857825974
LINE-315-316,LINE-315-333,LINE-315-333,0.40506330499557003
LINE-215-224,LINE-220-223#0,LINE-220-223#0,0.028094573263593922
LINE-219-220#0,LINE-313-329,LINE-313-329,0
LINE-112-123,LINE-229-218,LINE-229-218,-0.04157388767604227
LINE-316-319,LINE-112-113,LINE-112-113,0
LINE-319-320,LINE-315-333,LINE-315-333,-0.00585062076540822
LINE-120-126,LINE-311-331,LINE-311-331,0
LINE-312-329,LINE-115-116,LINE-115-116,0
LINE-228-203,LINE-220-223#0,LINE-220-223#0,-0.01231038431345979
LINE-113-215,LINE-316-319,LINE-316-319,0
LINE-108-110,LINE-108-110,LINE-108-110,0.9582884149520049
LINE-107-108,LINE-213-223,LINE-213-223,0.03675345175647188
LINE-330-318,LINE-119-120#0,LINE-119-120#0,0
LINE-313-329,LINE-225-214,LINE-225-214,0
LINE-116-119,LINE-319-320#0,LINE-319-320#0,0
LINE-128-203,LINE-320-323#0,LINE-320-323#0,0
LINE-216-219,LINE-107-108,LINE-107-108,-0.2271871413699825
LINE-315-333,LINE-330-318,LINE-330-318,0.36104546561489737
LINE-229-218,LINE-113-215,LINE-113-215,0.327955867382855
LINE-225-214,LINE-113-123,LINE-113-123,0.007853926869923753
LINE-215-224,LINE-113-123,LINE-113-123,0.0007505518688025179
LINE-228-203,LINE-327-314,LINE-327-314,0
LINE-315-324,LINE-115-116,LINE-115-116,0
LINE-112-113,LINE-114-116,LINE-114-116,-0.07012675638630117
LINE-119-120#0,LINE-103-109,LINE-103-109,0.15552006062536647
LINE-125-113,LINE-120-126#0,LINE-120-126#0,0.059270869959504556
LINE-218-221,LINE-113-215,LINE-113-215,0.1639779336914253
LINE-119-120#0,LINE-108-109,LINE-108-109,-0.04859445435870033
LINE-116-117,LINE-215-221,LINE-215-221,-0.0011850051738168603
LINE-225-214,LINE-107-108,LINE-107-108,0.22169274858978616
LINE-216-219,LINE-319-320#0,LINE-319-320#0,0
LINE-329-325,LINE-125-114,LINE-125-114,0
LINE-112-113,LINE-229-218,LINE-229-218,0.03403123709127753
LINE-213-223,LINE-228-203,LINE-228-203,0.09799268032967574
LINE-315-324,LINE-227-216,LINE-227-216,0
LINE-213-223,LINE-212-223,LINE-212-223,0.5674864556820676
LINE-127-121,LINE-117-118,LINE-117-118,-0.5000000000144545
LINE-311-331,LINE-125-113,LINE-125-113,0
LINE-215-221,LINE-316-330,LINE-316-330,0
LINE-312-329,LINE-218-221#0,LINE-218-221#0,0
LINE-319-320,LINE-220-223,LINE-220-223,0
LINE-320-323,LINE-319-320#0,LINE-319-320#0,-0.09316244274355362
LINE-226-209,LINE-113-123,LINE-113-123,0.010814528527539693
LINE-220-223#0,LINE-119-120#0,LINE-119-120#0,-0.0021091761704404998
LINE-128-203,LINE-319-320#0,LINE-319-320#0,0
LINE-119-120,LINE-316-330,LINE-316-330,0
LINE-112-123,LINE-125-114,LINE-125-114,0.23753251861122943
LINE-212-223,LINE-125-113,LINE-125-113,0.010284986696576933
LINE-329-325,LINE-215-221#0,LINE-215-221#0,0
LINE-315-333,LINE-215-216,LINE-215-216,0
LINE-116-117,LINE-216-219,LINE-216-219,0.002144328003667996
LINE-219-220#0,LINE-212-223,LINE-212-223,0.21625677227502815
LINE-216-217,LINE-220-223#0,LINE-220-223#0,0.010329360602601834
LINE-215-221#0,LINE-215-224,LINE-215-224,0.08829954154405771
LINE-125-114,LINE-330-318,LINE-330-318,0
LINE-216-219,LINE-318-333#0,LINE-318-333#0,0
LINE-215-216,LINE-316-319,LINE-316-319,0
LINE-108-110,LINE-113-123,LINE-113-123,-0.011300017482903232
LINE-220-223#0,LINE-216-219,LINE-216-219,-0.4999999999999522
LINE-316-319,LINE-316-319,LINE-316-319,7.464294823332798
LINE-329-325,LINE-215-221,LINE-215-221,0
LINE-114-116,LINE-319-320,LINE-319-320,0
LINE-313-329,LINE-219-220#0,LINE-219-220#0,0
LINE-327-314,LINE-125-113,LINE-125-113,0
LINE-220-223#0,LINE-120-126#0,LINE-120-126#0,-0.0012140862029631767
LINE-315-333,LINE-226-209,LINE-226-209,0
LINE-128-203,LINE-125-113,LINE-125-113,0.09020664456557802
LINE-216-217,LINE-103-109,LINE-103-109,-0.04171208311939084
LINE-316-319,LINE-330-318,LINE-330-318,0.019733063297986696
LINE-315-316,LINE-112-123,LINE-112-123,0
LINE-219-220#0,LINE-120-126,LINE-120-126,-0.0012140862029648518
LINE-212-223,LINE-113-123,LINE-113-123,0.004476990266622035
LINE-112-113,LINE-319-320,LINE-319-320,0
LINE-315-333#0,LINE-228-203,LINE-228-203,0
LINE-115-121#0,LINE-120-126#0,LINE-120-126#0,-0.0033836109674199133
LINE-218-221#0,LINE-127-121,LINE-127-121,0.0002603451140676928
LINE-312-329,LINE-316-330,LINE-316-330,-0.015200919699689699
LINE-315-333,LINE-112-113,LINE-112-113,0
LINE-215-224,LINE-227-216,LINE-227-216,-0.2531769742834555
LINE-117-118,LINE-215-221#0,LINE-215-221#0,-0.0010250289646221583
LINE-218-221,LINE-113-123,LINE-113-123,-0.06490670997575976
LINE-229-218,LINE-227-216,LINE-227-216,-0.03419563231434247
LINE-330-318,LINE-115-121#0,LINE-115-121#0,0
LINE-113-215,LINE-311-327,LINE-311-327,0
LINE-311-331,LINE-316-330,LINE-316-330,-0.003388000047720539
LINE-215-216,LINE-314-316,LINE-314-316,0
LINE-320-323,LINE-120-126,LINE-120-126,0
LINE-127-121#0,LINE-330-318,LINE-330-318,0
LINE-215-216,LINE-319-320,LINE-319-320,0
LINE-227-216,LINE-125-114,LINE-125-114,0.010554599644637732
LINE-212-223,LINE-115-116,LINE-115-116,0.0020681207958578598
LINE-112-113,LINE-213-223,LINE-213-223,0.009013806055662495
LINE-315-333,LINE-212-223,LINE-212-223,0
LINE-125-113,LINE-227-216,LINE-227-216,0.027740691526466115
LINE-115-121,LINE-327-314,LINE-327-314,0
LINE-318-333#0,LINE-215-221#0,LINE-215-221#0,0
LINE-216-217,LINE-120-126,LINE-120-126,0.015133702821789325
LINE-125-113,LINE-108-109,LINE-108-109,-0.11297920175060633
LINE-216-217,LINE-126-217,LINE-126-217,0.5473780804109051
LINE-215-221,LINE-112-113,LINE-112-113,-0.03199015222649821
LINE-226-209,LINE-219-220#0,LINE-219-220#0,0.04553958083853396
LINE-227-216,LINE-115-121,LINE-115-121,0.0004231174223512182
LINE-216-217,LINE-320-323,LINE-320-323,0
LINE-117-118,LINE-219-220,LINE-219-220,0.0003525686622654714
LINE-218-221#0,LINE-113-215,LINE-113-215,0.1639779336914253
LINE-113-123,LINE-320-323#0,LINE-320-323#0,0
LINE-125-113,LINE-218-221,LINE-218-221,0.00813189382872608
LINE-315-316,LINE-327-314,LINE-327-314,0.2527057936072311
LINE-117-118,LINE-319-320#0,LINE-319-320#0,0
LINE-119-120#0,LINE-313-329,LINE-313-329,0
LINE-225-214,LINE-225-213,LINE-225-213,0.33648847645825125
LINE-116-119,LINE-229-218,LINE-229-218,-0.03513619510759725
LINE-318-333#0,LINE-125-114,LINE-125-114,0
LINE-215-216,LINE-127-121,LINE-127-121,-0.00041203956532428175
LINE-218-221#0,LINE-318-333#0,LINE-318-333#0,0
LINE-311-331,LINE-320-323#0,LINE-320-323#0,0.05710190953049021
LINE-125-114,LINE-319-320,LINE-319-320,0
LINE-125-114,LINE-127-121,LINE-127-121,-0.005421279100563131
LINE-327-314,LINE-125-114,LINE-125-114,0
LINE-318-333#0,LINE-117-118,LINE-117-118,0
LINE-216-217,LINE-117-118,LINE-117-118,-0.002840426556308311
LINE-112-123,LINE-320-323#0,LINE-320-323#0,0
LINE-120-126#0,LINE-128-203,LINE-128-203,0.10107754311468428
LINE-126-217,LINE-311-331,LINE-311-331,0
LINE-215-224,LINE-225-214,LINE-225-214,-0.2531769742840719
LINE-226-209,LINE-216-217,LINE-216-217,-0.05269228226463693
LINE-311-327,LINE-125-114,LINE-125-114,0
LINE-113-215,LINE-319-320,LINE-319-320,0
LINE-216-217,LINE-311-327,LINE-311-327,0
LINE-115-121,LINE-226-209,LINE-226-209,0.0018928333704211478
LINE-115-124,LINE-225-214,LINE-225-214,-0.011279122729336807
LINE-108-110,LINE-119-120,LINE-119-120,-0.005087443253502794
LINE-225-214,LINE-318-333#0,LINE-318-333#0,0
LINE-225-213,LINE-215-221,LINE-215-221,0.0009868342845231832
LINE-229-218,LINE-320-323,LINE-320-323,0
LINE-319-320,LINE-120-126#0,LINE-120-126#0,0
LINE-314-316,LINE-215-221,LINE-215-221,0
LINE-126-217,LINE-107-108,LINE-107-108,-0.435604414618347
LINE-115-121#0,LINE-108-109,LINE-108-109,-0.008225642249104704
LINE-219-220#0,LINE-113-123,LINE-113-123,-0.004024288565557284
LINE-115-124,LINE-315-316,LINE-315-316,0
LINE-115-124,LINE-107-108,LINE-107-108,0.11198457029972843
LINE-318-333#0,LINE-103-109,LINE-103-109,0
LINE-314-316,LINE-327-314,LINE-327-314,-0.9999999999999999
LINE-112-123,LINE-330-318,LINE-330-318,0
LINE-218-221#0,LINE-215-216,LINE-215-216,-0.2846453520822422
LINE-218-221#0,LINE-119-120#0,LINE-119-120#0,-0.008936721496654327
LINE-128-203,LINE-116-119,LINE-116-119,0.08092474281245136
